using CUDA on GPU 0...	
loading data files...	
cutting off end of data so that the batches/sequences divide evenly	
reshaping tensor...	
data load done. Number of data batches in train: 423, val: 23, test: 0	
vocab size: 65	
creating an lstm with 2 layers	
Drawed the graph	
setting forget gate biases to 1 in LSTM layer 1	
setting forget gate biases to 1 in LSTM layer 2	
number of parameters in the model: 240321	
cloning rnn	
cloning criterion	
1/21150 (epoch 0.002), train_loss = 4.16541388, grad/param norm = 5.4285e-01, time/batch = 0.3735s	
247/21150 (epoch 0.584), train_loss = 2.53524693, grad/param norm = 6.8929e-01, time/batch = 0.0857s	
248/21150 (epoch 0.586), train_loss = 2.55176901, grad/param norm = 6.5269e-01, time/batch = 0.0842s	
249/21150 (epoch 0.589), train_loss = 2.54224575, grad/param norm = 4.9689e-01, time/batch = 0.0854s	
250/21150 (epoch 0.591), train_loss = 2.52623808, grad/param norm = 4.2133e-01, time/batch = 0.0928s	
251/21150 (epoch 0.593), train_loss = 2.57786645, grad/param norm = 3.6882e-01, time/batch = 0.0956s	
252/21150 (epoch 0.596), train_loss = 2.47507758, grad/param norm = 3.1926e-01, time/batch = 0.0914s	
253/21150 (epoch 0.598), train_loss = 2.49664345, grad/param norm = 2.7687e-01, time/batch = 0.0882s	
254/21150 (epoch 0.600), train_loss = 2.51532179, grad/param norm = 3.0080e-01, time/batch = 0.0911s	
255/21150 (epoch 0.603), train_loss = 2.48473267, grad/param norm = 3.8752e-01, time/batch = 0.0858s	
256/21150 (epoch 0.605), train_loss = 2.54332720, grad/param norm = 5.9078e-01, time/batch = 0.0844s	
257/21150 (epoch 0.608), train_loss = 2.58176763, grad/param norm = 8.6601e-01, time/batch = 0.0848s	
258/21150 (epoch 0.610), train_loss = 2.57579735, grad/param norm = 7.7389e-01, time/batch = 0.0851s	
259/21150 (epoch 0.612), train_loss = 2.55943617, grad/param norm = 3.9418e-01, time/batch = 0.0850s	
260/21150 (epoch 0.615), train_loss = 2.50132290, grad/param norm = 2.3678e-01, time/batch = 0.0844s	
261/21150 (epoch 0.617), train_loss = 2.51204792, grad/param norm = 2.6994e-01, time/batch = 0.0849s	
262/21150 (epoch 0.619), train_loss = 2.47780596, grad/param norm = 3.3476e-01, time/batch = 0.0856s	
263/21150 (epoch 0.622), train_loss = 2.52418581, grad/param norm = 3.3116e-01, time/batch = 0.0876s	
264/21150 (epoch 0.624), train_loss = 2.51248929, grad/param norm = 3.4093e-01, time/batch = 0.0998s	
265/21150 (epoch 0.626), train_loss = 2.49839223, grad/param norm = 3.8487e-01, time/batch = 0.0935s	
266/21150 (epoch 0.629), train_loss = 2.50020472, grad/param norm = 3.6889e-01, time/batch = 0.0932s	
267/21150 (epoch 0.631), train_loss = 2.53322466, grad/param norm = 3.4441e-01, time/batch = 0.0878s	
268/21150 (epoch 0.634), train_loss = 2.50213733, grad/param norm = 3.7258e-01, time/batch = 0.0871s	
269/21150 (epoch 0.636), train_loss = 2.47219926, grad/param norm = 4.9821e-01, time/batch = 0.0868s	
270/21150 (epoch 0.638), train_loss = 2.52346852, grad/param norm = 6.8207e-01, time/batch = 0.0851s	
271/21150 (epoch 0.641), train_loss = 2.52546250, grad/param norm = 7.1265e-01, time/batch = 0.0853s	
272/21150 (epoch 0.643), train_loss = 2.53644559, grad/param norm = 5.6198e-01, time/batch = 0.0851s	
273/21150 (epoch 0.645), train_loss = 2.49756908, grad/param norm = 4.6113e-01, time/batch = 0.0837s	
274/21150 (epoch 0.648), train_loss = 2.49322343, grad/param norm = 3.2832e-01, time/batch = 0.0857s	
275/21150 (epoch 0.650), train_loss = 2.46876029, grad/param norm = 2.7485e-01, time/batch = 0.0874s	
276/21150 (epoch 0.652), train_loss = 2.47509744, grad/param norm = 3.1359e-01, time/batch = 0.0851s	
277/21150 (epoch 0.655), train_loss = 2.48180711, grad/param norm = 3.4163e-01, time/batch = 0.0893s	
278/21150 (epoch 0.657), train_loss = 2.50267990, grad/param norm = 3.6780e-01, time/batch = 0.1001s	
279/21150 (epoch 0.660), train_loss = 2.55391343, grad/param norm = 4.3597e-01, time/batch = 0.0921s	
280/21150 (epoch 0.662), train_loss = 2.52156123, grad/param norm = 4.0268e-01, time/batch = 0.0920s	
281/21150 (epoch 0.664), train_loss = 2.48244813, grad/param norm = 4.5834e-01, time/batch = 0.0905s	
282/21150 (epoch 0.667), train_loss = 2.53283048, grad/param norm = 4.8629e-01, time/batch = 0.0873s	
283/21150 (epoch 0.669), train_loss = 2.46596322, grad/param norm = 3.6982e-01, time/batch = 0.0858s	
284/21150 (epoch 0.671), train_loss = 2.51732902, grad/param norm = 3.3668e-01, time/batch = 0.0856s	
285/21150 (epoch 0.674), train_loss = 2.50673603, grad/param norm = 3.7892e-01, time/batch = 0.0861s	
286/21150 (epoch 0.676), train_loss = 2.50198589, grad/param norm = 3.4777e-01, time/batch = 0.0862s	
287/21150 (epoch 0.678), train_loss = 2.45260478, grad/param norm = 3.5938e-01, time/batch = 0.0891s	
288/21150 (epoch 0.681), train_loss = 2.51508437, grad/param norm = 3.4022e-01, time/batch = 0.0866s	
289/21150 (epoch 0.683), train_loss = 2.50677346, grad/param norm = 2.7391e-01, time/batch = 0.0851s	
290/21150 (epoch 0.686), train_loss = 2.48339308, grad/param norm = 2.6857e-01, time/batch = 0.0878s	
291/21150 (epoch 0.688), train_loss = 2.43753959, grad/param norm = 2.8911e-01, time/batch = 0.1016s	
292/21150 (epoch 0.690), train_loss = 2.46772334, grad/param norm = 3.1722e-01, time/batch = 0.0933s	
293/21150 (epoch 0.693), train_loss = 2.41996685, grad/param norm = 4.1551e-01, time/batch = 0.0942s	
294/21150 (epoch 0.695), train_loss = 2.47891138, grad/param norm = 3.9607e-01, time/batch = 0.0909s	
295/21150 (epoch 0.697), train_loss = 2.50559577, grad/param norm = 3.0370e-01, time/batch = 0.0898s	
296/21150 (epoch 0.700), train_loss = 2.47759671, grad/param norm = 2.9259e-01, time/batch = 0.0873s	
297/21150 (epoch 0.702), train_loss = 2.51559789, grad/param norm = 3.5107e-01, time/batch = 0.0867s	
298/21150 (epoch 0.704), train_loss = 2.46281808, grad/param norm = 5.9262e-01, time/batch = 0.0883s	
299/21150 (epoch 0.707), train_loss = 2.56268877, grad/param norm = 8.8391e-01, time/batch = 0.0861s	
300/21150 (epoch 0.709), train_loss = 2.46352977, grad/param norm = 7.0424e-01, time/batch = 0.0865s	
301/21150 (epoch 0.712), train_loss = 2.43374425, grad/param norm = 3.0632e-01, time/batch = 0.0895s	
302/21150 (epoch 0.714), train_loss = 2.49194692, grad/param norm = 2.2612e-01, time/batch = 0.0863s	
303/21150 (epoch 0.716), train_loss = 2.42394700, grad/param norm = 2.4900e-01, time/batch = 0.0835s	
304/21150 (epoch 0.719), train_loss = 2.42062715, grad/param norm = 2.5330e-01, time/batch = 0.0867s	
305/21150 (epoch 0.721), train_loss = 2.48183036, grad/param norm = 2.3698e-01, time/batch = 0.0966s	
306/21150 (epoch 0.723), train_loss = 2.44932098, grad/param norm = 2.2097e-01, time/batch = 0.0938s	
307/21150 (epoch 0.726), train_loss = 2.38845654, grad/param norm = 2.3737e-01, time/batch = 0.0921s	
308/21150 (epoch 0.728), train_loss = 2.45536559, grad/param norm = 2.3887e-01, time/batch = 0.0865s	
309/21150 (epoch 0.730), train_loss = 2.48072299, grad/param norm = 2.3083e-01, time/batch = 0.0897s	
310/21150 (epoch 0.733), train_loss = 2.42332401, grad/param norm = 2.1441e-01, time/batch = 0.0893s	
311/21150 (epoch 0.735), train_loss = 2.41496776, grad/param norm = 2.9822e-01, time/batch = 0.0902s	
312/21150 (epoch 0.738), train_loss = 2.52339052, grad/param norm = 5.1095e-01, time/batch = 0.0851s	
313/21150 (epoch 0.740), train_loss = 2.48102983, grad/param norm = 5.0536e-01, time/batch = 0.0852s	
314/21150 (epoch 0.742), train_loss = 2.44933802, grad/param norm = 3.1513e-01, time/batch = 0.0870s	
315/21150 (epoch 0.745), train_loss = 2.40293000, grad/param norm = 2.0527e-01, time/batch = 0.0860s	
316/21150 (epoch 0.747), train_loss = 2.43441279, grad/param norm = 2.0701e-01, time/batch = 0.0865s	
317/21150 (epoch 0.749), train_loss = 2.43616356, grad/param norm = 3.4646e-01, time/batch = 0.0851s	
318/21150 (epoch 0.752), train_loss = 2.48047769, grad/param norm = 7.0961e-01, time/batch = 0.0880s	
319/21150 (epoch 0.754), train_loss = 2.50239276, grad/param norm = 8.5554e-01, time/batch = 0.0996s	
320/21150 (epoch 0.757), train_loss = 2.48926386, grad/param norm = 6.5753e-01, time/batch = 0.0891s	
321/21150 (epoch 0.759), train_loss = 2.40646732, grad/param norm = 3.1554e-01, time/batch = 0.0905s	
322/21150 (epoch 0.761), train_loss = 2.40425168, grad/param norm = 2.1152e-01, time/batch = 0.0877s	
323/21150 (epoch 0.764), train_loss = 2.43524866, grad/param norm = 2.1312e-01, time/batch = 0.0870s	
324/21150 (epoch 0.766), train_loss = 2.45278018, grad/param norm = 2.3195e-01, time/batch = 0.0865s	
325/21150 (epoch 0.768), train_loss = 2.44817822, grad/param norm = 2.4382e-01, time/batch = 0.0850s	
326/21150 (epoch 0.771), train_loss = 2.41521916, grad/param norm = 2.1137e-01, time/batch = 0.0856s	
327/21150 (epoch 0.773), train_loss = 2.37940888, grad/param norm = 2.6747e-01, time/batch = 0.0854s	
328/21150 (epoch 0.775), train_loss = 2.41235653, grad/param norm = 3.2418e-01, time/batch = 0.0858s	
329/21150 (epoch 0.778), train_loss = 2.45275617, grad/param norm = 2.8846e-01, time/batch = 0.0850s	
330/21150 (epoch 0.780), train_loss = 2.39341766, grad/param norm = 3.0643e-01, time/batch = 0.0844s	
331/21150 (epoch 0.783), train_loss = 2.44716616, grad/param norm = 2.6431e-01, time/batch = 0.0861s	
332/21150 (epoch 0.785), train_loss = 2.46555309, grad/param norm = 2.1504e-01, time/batch = 0.0919s	
333/21150 (epoch 0.787), train_loss = 2.43288432, grad/param norm = 2.2599e-01, time/batch = 0.0991s	
334/21150 (epoch 0.790), train_loss = 2.38944919, grad/param norm = 3.1431e-01, time/batch = 0.0942s	
335/21150 (epoch 0.792), train_loss = 2.42806408, grad/param norm = 4.8498e-01, time/batch = 0.0891s	
336/21150 (epoch 0.794), train_loss = 2.45847669, grad/param norm = 6.2509e-01, time/batch = 0.0888s	
337/21150 (epoch 0.797), train_loss = 2.43903022, grad/param norm = 6.2978e-01, time/batch = 0.0861s	
338/21150 (epoch 0.799), train_loss = 2.43049040, grad/param norm = 5.4663e-01, time/batch = 0.0864s	
339/21150 (epoch 0.801), train_loss = 2.45746119, grad/param norm = 3.7573e-01, time/batch = 0.0867s	
340/21150 (epoch 0.804), train_loss = 2.41790323, grad/param norm = 3.8857e-01, time/batch = 0.0847s	
341/21150 (epoch 0.806), train_loss = 2.44030063, grad/param norm = 3.4862e-01, time/batch = 0.0883s	
342/21150 (epoch 0.809), train_loss = 2.37121404, grad/param norm = 2.8128e-01, time/batch = 0.0862s	
343/21150 (epoch 0.811), train_loss = 2.41862655, grad/param norm = 3.5554e-01, time/batch = 0.0845s	
344/21150 (epoch 0.813), train_loss = 2.39964926, grad/param norm = 3.8726e-01, time/batch = 0.0873s	
345/21150 (epoch 0.816), train_loss = 2.36623320, grad/param norm = 3.7649e-01, time/batch = 0.0873s	
346/21150 (epoch 0.818), train_loss = 2.43518854, grad/param norm = 3.3386e-01, time/batch = 0.0968s	
347/21150 (epoch 0.820), train_loss = 2.41376287, grad/param norm = 2.8005e-01, time/batch = 0.0943s	
348/21150 (epoch 0.823), train_loss = 2.42948417, grad/param norm = 2.5045e-01, time/batch = 0.0932s	
349/21150 (epoch 0.825), train_loss = 2.38129861, grad/param norm = 2.2559e-01, time/batch = 0.0906s	
350/21150 (epoch 0.827), train_loss = 2.44153410, grad/param norm = 2.5397e-01, time/batch = 0.0924s	
351/21150 (epoch 0.830), train_loss = 2.45725947, grad/param norm = 3.1290e-01, time/batch = 0.0878s	
352/21150 (epoch 0.832), train_loss = 2.40890569, grad/param norm = 3.7872e-01, time/batch = 0.0869s	
353/21150 (epoch 0.835), train_loss = 2.35422936, grad/param norm = 4.0922e-01, time/batch = 0.0852s	
354/21150 (epoch 0.837), train_loss = 2.36177758, grad/param norm = 4.6949e-01, time/batch = 0.0859s	
355/21150 (epoch 0.839), train_loss = 2.34607045, grad/param norm = 4.7378e-01, time/batch = 0.0873s	
356/21150 (epoch 0.842), train_loss = 2.41745216, grad/param norm = 3.9920e-01, time/batch = 0.0859s	
357/21150 (epoch 0.844), train_loss = 2.40549874, grad/param norm = 3.2972e-01, time/batch = 0.0875s	
358/21150 (epoch 0.846), train_loss = 2.41664386, grad/param norm = 3.0643e-01, time/batch = 0.0857s	
359/21150 (epoch 0.849), train_loss = 2.36956312, grad/param norm = 2.8247e-01, time/batch = 0.0847s	
360/21150 (epoch 0.851), train_loss = 2.37362122, grad/param norm = 2.9270e-01, time/batch = 0.0982s	
361/21150 (epoch 0.853), train_loss = 2.37912239, grad/param norm = 2.7441e-01, time/batch = 0.0930s	
362/21150 (epoch 0.856), train_loss = 2.34566563, grad/param norm = 2.6740e-01, time/batch = 0.0881s	
363/21150 (epoch 0.858), train_loss = 2.37084992, grad/param norm = 2.4024e-01, time/batch = 0.0875s	
364/21150 (epoch 0.861), train_loss = 2.38898097, grad/param norm = 2.5125e-01, time/batch = 0.0865s	
365/21150 (epoch 0.863), train_loss = 2.37034087, grad/param norm = 2.7691e-01, time/batch = 0.0857s	
366/21150 (epoch 0.865), train_loss = 2.38554743, grad/param norm = 4.8070e-01, time/batch = 0.0858s	
367/21150 (epoch 0.868), train_loss = 2.44046101, grad/param norm = 6.5899e-01, time/batch = 0.0858s	
368/21150 (epoch 0.870), train_loss = 2.40233361, grad/param norm = 4.8727e-01, time/batch = 0.0887s	
369/21150 (epoch 0.872), train_loss = 2.38976149, grad/param norm = 4.4486e-01, time/batch = 0.0848s	
370/21150 (epoch 0.875), train_loss = 2.39170890, grad/param norm = 4.0635e-01, time/batch = 0.0855s	
371/21150 (epoch 0.877), train_loss = 2.46116598, grad/param norm = 2.9326e-01, time/batch = 0.0882s	
372/21150 (epoch 0.879), train_loss = 2.37952143, grad/param norm = 2.3340e-01, time/batch = 0.0839s	
373/21150 (epoch 0.882), train_loss = 2.37968537, grad/param norm = 1.9334e-01, time/batch = 0.0913s	
374/21150 (epoch 0.884), train_loss = 2.39525109, grad/param norm = 1.9614e-01, time/batch = 0.0975s	
375/21150 (epoch 0.887), train_loss = 2.35736682, grad/param norm = 2.7861e-01, time/batch = 0.0946s	
376/21150 (epoch 0.889), train_loss = 2.40992291, grad/param norm = 3.4941e-01, time/batch = 0.0937s	
377/21150 (epoch 0.891), train_loss = 2.37515218, grad/param norm = 3.3100e-01, time/batch = 0.0964s	
378/21150 (epoch 0.894), train_loss = 2.34641668, grad/param norm = 3.2850e-01, time/batch = 0.0970s	
379/21150 (epoch 0.896), train_loss = 2.38467993, grad/param norm = 3.8364e-01, time/batch = 0.0948s	
380/21150 (epoch 0.898), train_loss = 2.43046470, grad/param norm = 4.2791e-01, time/batch = 0.0935s	
381/21150 (epoch 0.901), train_loss = 2.36686138, grad/param norm = 3.8899e-01, time/batch = 0.0893s	
382/21150 (epoch 0.903), train_loss = 2.40162107, grad/param norm = 3.1645e-01, time/batch = 0.0855s	
383/21150 (epoch 0.905), train_loss = 2.38761979, grad/param norm = 2.4602e-01, time/batch = 0.0851s	
384/21150 (epoch 0.908), train_loss = 2.40913679, grad/param norm = 2.3733e-01, time/batch = 0.0850s	
385/21150 (epoch 0.910), train_loss = 2.35889598, grad/param norm = 2.8690e-01, time/batch = 0.0884s	
386/21150 (epoch 0.913), train_loss = 2.37830259, grad/param norm = 3.0306e-01, time/batch = 0.0841s	
387/21150 (epoch 0.915), train_loss = 2.39729557, grad/param norm = 3.5060e-01, time/batch = 0.0846s	
388/21150 (epoch 0.917), train_loss = 2.36954248, grad/param norm = 2.9994e-01, time/batch = 0.0847s	
389/21150 (epoch 0.920), train_loss = 2.40902971, grad/param norm = 2.3164e-01, time/batch = 0.0869s	
390/21150 (epoch 0.922), train_loss = 2.35153125, grad/param norm = 2.3090e-01, time/batch = 0.0873s	
391/21150 (epoch 0.924), train_loss = 2.34221388, grad/param norm = 2.4673e-01, time/batch = 0.1010s	
392/21150 (epoch 0.927), train_loss = 2.40240772, grad/param norm = 2.6836e-01, time/batch = 0.0989s	
393/21150 (epoch 0.929), train_loss = 2.37478791, grad/param norm = 3.3776e-01, time/batch = 0.0959s	
394/21150 (epoch 0.931), train_loss = 2.38722840, grad/param norm = 4.1809e-01, time/batch = 0.0900s	
395/21150 (epoch 0.934), train_loss = 2.38479139, grad/param norm = 5.0468e-01, time/batch = 0.0947s	
396/21150 (epoch 0.936), train_loss = 2.39949197, grad/param norm = 4.0453e-01, time/batch = 0.0879s	
397/21150 (epoch 0.939), train_loss = 2.35661760, grad/param norm = 3.7942e-01, time/batch = 0.0854s	
398/21150 (epoch 0.941), train_loss = 2.33615108, grad/param norm = 3.6928e-01, time/batch = 0.0860s	
399/21150 (epoch 0.943), train_loss = 2.33579014, grad/param norm = 3.4779e-01, time/batch = 0.0852s	
400/21150 (epoch 0.946), train_loss = 2.35037274, grad/param norm = 3.2337e-01, time/batch = 0.0866s	
401/21150 (epoch 0.948), train_loss = 2.37913505, grad/param norm = 2.1165e-01, time/batch = 0.0861s	
402/21150 (epoch 0.950), train_loss = 2.33743874, grad/param norm = 1.7747e-01, time/batch = 0.0865s	
403/21150 (epoch 0.953), train_loss = 2.35900912, grad/param norm = 1.6608e-01, time/batch = 0.0882s	
404/21150 (epoch 0.955), train_loss = 2.37349339, grad/param norm = 1.8983e-01, time/batch = 0.0922s	
405/21150 (epoch 0.957), train_loss = 2.35959672, grad/param norm = 2.4313e-01, time/batch = 0.0913s	
406/21150 (epoch 0.960), train_loss = 2.36974681, grad/param norm = 2.9919e-01, time/batch = 0.0866s	
407/21150 (epoch 0.962), train_loss = 2.37045622, grad/param norm = 3.8190e-01, time/batch = 0.0899s	
408/21150 (epoch 0.965), train_loss = 2.32131887, grad/param norm = 3.7300e-01, time/batch = 0.0891s	
409/21150 (epoch 0.967), train_loss = 2.40164609, grad/param norm = 3.2212e-01, time/batch = 0.0894s	
410/21150 (epoch 0.969), train_loss = 2.36841918, grad/param norm = 2.8984e-01, time/batch = 0.0883s	
411/21150 (epoch 0.972), train_loss = 2.38028346, grad/param norm = 2.9437e-01, time/batch = 0.0878s	
412/21150 (epoch 0.974), train_loss = 2.36085074, grad/param norm = 2.3307e-01, time/batch = 0.0874s	
413/21150 (epoch 0.976), train_loss = 2.37254671, grad/param norm = 2.5116e-01, time/batch = 0.0872s	
414/21150 (epoch 0.979), train_loss = 2.38344879, grad/param norm = 2.4263e-01, time/batch = 0.0868s	
415/21150 (epoch 0.981), train_loss = 2.34651931, grad/param norm = 1.9816e-01, time/batch = 0.0884s	
416/21150 (epoch 0.983), train_loss = 2.35423116, grad/param norm = 2.4504e-01, time/batch = 0.0862s	
417/21150 (epoch 0.986), train_loss = 2.34954856, grad/param norm = 2.9334e-01, time/batch = 0.0872s	
418/21150 (epoch 0.988), train_loss = 2.31728933, grad/param norm = 3.4181e-01, time/batch = 0.0859s	
419/21150 (epoch 0.991), train_loss = 2.35942867, grad/param norm = 4.2141e-01, time/batch = 0.0880s	
420/21150 (epoch 0.993), train_loss = 2.39002969, grad/param norm = 5.0145e-01, time/batch = 0.0879s	
421/21150 (epoch 0.995), train_loss = 2.39505026, grad/param norm = 4.7073e-01, time/batch = 0.0873s	
422/21150 (epoch 0.998), train_loss = 2.35690315, grad/param norm = 3.9373e-01, time/batch = 0.0889s	
423/21150 (epoch 1.000), train_loss = 2.40498123, grad/param norm = 3.5257e-01, time/batch = 0.0869s	
424/21150 (epoch 1.002), train_loss = 2.43817438, grad/param norm = 3.0176e-01, time/batch = 0.0869s	
425/21150 (epoch 1.005), train_loss = 2.37697781, grad/param norm = 2.3371e-01, time/batch = 0.0842s	
426/21150 (epoch 1.007), train_loss = 2.31267568, grad/param norm = 1.8381e-01, time/batch = 0.0860s	
427/21150 (epoch 1.009), train_loss = 2.36191668, grad/param norm = 2.2112e-01, time/batch = 0.0868s	
428/21150 (epoch 1.012), train_loss = 2.34487592, grad/param norm = 2.2015e-01, time/batch = 0.0867s	
429/21150 (epoch 1.014), train_loss = 2.34765405, grad/param norm = 2.9681e-01, time/batch = 0.0844s	
430/21150 (epoch 1.017), train_loss = 2.40357941, grad/param norm = 3.3176e-01, time/batch = 0.0850s	
431/21150 (epoch 1.019), train_loss = 2.38843602, grad/param norm = 3.4883e-01, time/batch = 0.0877s	
432/21150 (epoch 1.021), train_loss = 2.33324174, grad/param norm = 3.6320e-01, time/batch = 0.0880s	
433/21150 (epoch 1.024), train_loss = 2.29171201, grad/param norm = 3.9932e-01, time/batch = 0.0869s	
434/21150 (epoch 1.026), train_loss = 2.38519107, grad/param norm = 3.1258e-01, time/batch = 0.0851s	
435/21150 (epoch 1.028), train_loss = 2.35367092, grad/param norm = 2.5147e-01, time/batch = 0.0865s	
436/21150 (epoch 1.031), train_loss = 2.32086296, grad/param norm = 2.0185e-01, time/batch = 0.0851s	
437/21150 (epoch 1.033), train_loss = 2.28479718, grad/param norm = 2.1495e-01, time/batch = 0.0864s	
438/21150 (epoch 1.035), train_loss = 2.30787304, grad/param norm = 2.5333e-01, time/batch = 0.0856s	
439/21150 (epoch 1.038), train_loss = 2.29800539, grad/param norm = 2.4311e-01, time/batch = 0.0869s	
440/21150 (epoch 1.040), train_loss = 2.36115658, grad/param norm = 2.0848e-01, time/batch = 0.0845s	
441/21150 (epoch 1.043), train_loss = 2.30803941, grad/param norm = 2.1466e-01, time/batch = 0.0876s	
442/21150 (epoch 1.045), train_loss = 2.33385917, grad/param norm = 2.3911e-01, time/batch = 0.0885s	
443/21150 (epoch 1.047), train_loss = 2.32170335, grad/param norm = 2.2804e-01, time/batch = 0.0964s	
