using CUDA on GPU 0...	
loading data files...	
cutting off end of data so that the batches/sequences divide evenly	
reshaping tensor...	
data load done. Number of data batches in train: 423, val: 23, test: 0	
vocab size: 65	
creating an lstm with 2 layers	
setting forget gate biases to 1 in LSTM layer 1	
setting forget gate biases to 1 in LSTM layer 2	
number of parameters in the model: 3320385	
cloning rnn	
cloning criterion	
1/21150 (epoch 0.002), train_loss = 4.15876630, grad/param norm = 8.1939e-01, time/batch = 0.7017s	
247/21150 (epoch 0.584), train_loss = 2.37055223, grad/param norm = 1.7919e-01, time/batch = 0.1402s	
248/21150 (epoch 0.586), train_loss = 2.40184664, grad/param norm = 2.4827e-01, time/batch = 0.1414s	
249/21150 (epoch 0.589), train_loss = 2.41540481, grad/param norm = 1.8820e-01, time/batch = 0.1425s	
250/21150 (epoch 0.591), train_loss = 2.34862411, grad/param norm = 1.2361e-01, time/batch = 0.1409s	
251/21150 (epoch 0.593), train_loss = 2.41033252, grad/param norm = 1.2849e-01, time/batch = 0.1407s	
252/21150 (epoch 0.596), train_loss = 2.29088623, grad/param norm = 1.3055e-01, time/batch = 0.1417s	
253/21150 (epoch 0.598), train_loss = 2.36218732, grad/param norm = 1.3681e-01, time/batch = 0.1408s	
254/21150 (epoch 0.600), train_loss = 2.37858738, grad/param norm = 1.5892e-01, time/batch = 0.1426s	
255/21150 (epoch 0.603), train_loss = 2.33555025, grad/param norm = 1.4079e-01, time/batch = 0.1410s	
256/21150 (epoch 0.605), train_loss = 2.34509158, grad/param norm = 1.5928e-01, time/batch = 0.1410s	
257/21150 (epoch 0.608), train_loss = 2.40121536, grad/param norm = 2.0551e-01, time/batch = 0.1398s	
258/21150 (epoch 0.610), train_loss = 2.38989491, grad/param norm = 2.0674e-01, time/batch = 0.1425s	
259/21150 (epoch 0.612), train_loss = 2.42010469, grad/param norm = 1.7346e-01, time/batch = 0.1407s	
260/21150 (epoch 0.615), train_loss = 2.34353924, grad/param norm = 1.5940e-01, time/batch = 0.1406s	
261/21150 (epoch 0.617), train_loss = 2.34621452, grad/param norm = 1.4295e-01, time/batch = 0.1440s	
262/21150 (epoch 0.619), train_loss = 2.29705150, grad/param norm = 1.3170e-01, time/batch = 0.1405s	
263/21150 (epoch 0.622), train_loss = 2.34305825, grad/param norm = 1.3372e-01, time/batch = 0.1401s	
264/21150 (epoch 0.624), train_loss = 2.32875900, grad/param norm = 1.5812e-01, time/batch = 0.1410s	
265/21150 (epoch 0.626), train_loss = 2.37309430, grad/param norm = 1.9428e-01, time/batch = 0.1413s	
266/21150 (epoch 0.629), train_loss = 2.38367808, grad/param norm = 2.1200e-01, time/batch = 0.1408s	
267/21150 (epoch 0.631), train_loss = 2.37357292, grad/param norm = 1.7151e-01, time/batch = 0.1432s	
268/21150 (epoch 0.634), train_loss = 2.31100786, grad/param norm = 1.6758e-01, time/batch = 0.1399s	
269/21150 (epoch 0.636), train_loss = 2.30149116, grad/param norm = 1.9905e-01, time/batch = 0.1416s	
270/21150 (epoch 0.638), train_loss = 2.33034471, grad/param norm = 1.8363e-01, time/batch = 0.1417s	
271/21150 (epoch 0.641), train_loss = 2.31982267, grad/param norm = 1.3874e-01, time/batch = 0.1406s	
272/21150 (epoch 0.643), train_loss = 2.33181203, grad/param norm = 1.1743e-01, time/batch = 0.1423s	
273/21150 (epoch 0.645), train_loss = 2.26405087, grad/param norm = 1.1889e-01, time/batch = 0.1414s	
274/21150 (epoch 0.648), train_loss = 2.31218825, grad/param norm = 1.3039e-01, time/batch = 0.1418s	
275/21150 (epoch 0.650), train_loss = 2.29140892, grad/param norm = 1.4717e-01, time/batch = 0.1422s	
276/21150 (epoch 0.652), train_loss = 2.30135331, grad/param norm = 1.4873e-01, time/batch = 0.1408s	
277/21150 (epoch 0.655), train_loss = 2.29445232, grad/param norm = 1.6622e-01, time/batch = 0.1406s	
278/21150 (epoch 0.657), train_loss = 2.32477909, grad/param norm = 1.7558e-01, time/batch = 0.1394s	
279/21150 (epoch 0.660), train_loss = 2.35199535, grad/param norm = 1.7634e-01, time/batch = 0.1419s	
280/21150 (epoch 0.662), train_loss = 2.32248532, grad/param norm = 1.4544e-01, time/batch = 0.1409s	
281/21150 (epoch 0.664), train_loss = 2.22813498, grad/param norm = 1.2447e-01, time/batch = 0.1411s	
282/21150 (epoch 0.667), train_loss = 2.31334914, grad/param norm = 1.2265e-01, time/batch = 0.1415s	
283/21150 (epoch 0.669), train_loss = 2.26724777, grad/param norm = 1.2876e-01, time/batch = 0.1408s	
284/21150 (epoch 0.671), train_loss = 2.27621178, grad/param norm = 1.3230e-01, time/batch = 0.1430s	
285/21150 (epoch 0.674), train_loss = 2.30020867, grad/param norm = 1.7883e-01, time/batch = 0.1401s	
286/21150 (epoch 0.676), train_loss = 2.32182170, grad/param norm = 1.9759e-01, time/batch = 0.1405s	
287/21150 (epoch 0.678), train_loss = 2.27098534, grad/param norm = 1.5136e-01, time/batch = 0.1398s	
288/21150 (epoch 0.681), train_loss = 2.29489783, grad/param norm = 1.1943e-01, time/batch = 0.1402s	
289/21150 (epoch 0.683), train_loss = 2.29554001, grad/param norm = 1.3848e-01, time/batch = 0.1398s	
290/21150 (epoch 0.686), train_loss = 2.27583544, grad/param norm = 1.5914e-01, time/batch = 0.1421s	
291/21150 (epoch 0.688), train_loss = 2.25161556, grad/param norm = 2.0541e-01, time/batch = 0.1412s	
292/21150 (epoch 0.690), train_loss = 2.30900099, grad/param norm = 1.7583e-01, time/batch = 0.1424s	
293/21150 (epoch 0.693), train_loss = 2.21869238, grad/param norm = 1.3958e-01, time/batch = 0.1407s	
294/21150 (epoch 0.695), train_loss = 2.27080385, grad/param norm = 1.2518e-01, time/batch = 0.1394s	
295/21150 (epoch 0.697), train_loss = 2.29776854, grad/param norm = 1.0929e-01, time/batch = 0.1390s	
296/21150 (epoch 0.700), train_loss = 2.24185724, grad/param norm = 9.9903e-02, time/batch = 0.1439s	
297/21150 (epoch 0.702), train_loss = 2.27389164, grad/param norm = 9.7663e-02, time/batch = 0.1407s	
298/21150 (epoch 0.704), train_loss = 2.20851236, grad/param norm = 1.2006e-01, time/batch = 0.1408s	
299/21150 (epoch 0.707), train_loss = 2.30584456, grad/param norm = 1.5149e-01, time/batch = 0.1410s	
300/21150 (epoch 0.709), train_loss = 2.19250565, grad/param norm = 1.5777e-01, time/batch = 0.1411s	
301/21150 (epoch 0.712), train_loss = 2.19243004, grad/param norm = 1.4513e-01, time/batch = 0.1423s	
302/21150 (epoch 0.714), train_loss = 2.26078888, grad/param norm = 1.2680e-01, time/batch = 0.1424s	
303/21150 (epoch 0.716), train_loss = 2.17818627, grad/param norm = 1.2408e-01, time/batch = 0.1406s	
304/21150 (epoch 0.719), train_loss = 2.23710460, grad/param norm = 2.0990e-01, time/batch = 0.1408s	
305/21150 (epoch 0.721), train_loss = 2.55980320, grad/param norm = 2.4079e-01, time/batch = 0.1398s	
306/21150 (epoch 0.723), train_loss = 2.33645209, grad/param norm = 2.2531e-01, time/batch = 0.1411s	
307/21150 (epoch 0.726), train_loss = 2.30193497, grad/param norm = 2.6348e-01, time/batch = 0.1421s	
308/21150 (epoch 0.728), train_loss = 2.32164262, grad/param norm = 2.2386e-01, time/batch = 0.1410s	
309/21150 (epoch 0.730), train_loss = 2.33422542, grad/param norm = 1.7135e-01, time/batch = 0.1402s	
310/21150 (epoch 0.733), train_loss = 2.22143418, grad/param norm = 1.2236e-01, time/batch = 0.1421s	
311/21150 (epoch 0.735), train_loss = 2.21614697, grad/param norm = 1.1741e-01, time/batch = 0.1409s	
312/21150 (epoch 0.738), train_loss = 2.28790188, grad/param norm = 1.3829e-01, time/batch = 0.1399s	
313/21150 (epoch 0.740), train_loss = 2.25199879, grad/param norm = 1.6187e-01, time/batch = 0.1431s	
314/21150 (epoch 0.742), train_loss = 2.25413957, grad/param norm = 1.5487e-01, time/batch = 0.1403s	
315/21150 (epoch 0.745), train_loss = 2.17588630, grad/param norm = 1.2907e-01, time/batch = 0.1404s	
316/21150 (epoch 0.747), train_loss = 2.19093834, grad/param norm = 1.2281e-01, time/batch = 0.1414s	
317/21150 (epoch 0.749), train_loss = 2.19421664, grad/param norm = 1.1214e-01, time/batch = 0.1418s	
318/21150 (epoch 0.752), train_loss = 2.23098879, grad/param norm = 1.0485e-01, time/batch = 0.1402s	
319/21150 (epoch 0.754), train_loss = 2.17711071, grad/param norm = 1.2526e-01, time/batch = 0.1440s	
320/21150 (epoch 0.757), train_loss = 2.19024451, grad/param norm = 1.4058e-01, time/batch = 0.1399s	
321/21150 (epoch 0.759), train_loss = 2.16593192, grad/param norm = 1.3522e-01, time/batch = 0.1402s	
322/21150 (epoch 0.761), train_loss = 2.16377022, grad/param norm = 1.1819e-01, time/batch = 0.1420s	
323/21150 (epoch 0.764), train_loss = 2.16940233, grad/param norm = 1.0241e-01, time/batch = 0.1407s	
324/21150 (epoch 0.766), train_loss = 2.15512460, grad/param norm = 9.0730e-02, time/batch = 0.1407s	
325/21150 (epoch 0.768), train_loss = 2.14996182, grad/param norm = 9.6493e-02, time/batch = 0.1419s	
326/21150 (epoch 0.771), train_loss = 2.17464803, grad/param norm = 1.0749e-01, time/batch = 0.1401s	
327/21150 (epoch 0.773), train_loss = 2.15697604, grad/param norm = 1.2982e-01, time/batch = 0.1407s	
328/21150 (epoch 0.775), train_loss = 2.17985578, grad/param norm = 1.5140e-01, time/batch = 0.1401s	
329/21150 (epoch 0.778), train_loss = 2.22788308, grad/param norm = 1.4370e-01, time/batch = 0.1416s	
330/21150 (epoch 0.780), train_loss = 2.16635972, grad/param norm = 1.5257e-01, time/batch = 0.1407s	
331/21150 (epoch 0.783), train_loss = 2.18494227, grad/param norm = 1.4495e-01, time/batch = 0.1408s	
332/21150 (epoch 0.785), train_loss = 2.22787536, grad/param norm = 1.3842e-01, time/batch = 0.1402s	
333/21150 (epoch 0.787), train_loss = 2.18990084, grad/param norm = 1.2552e-01, time/batch = 0.1420s	
334/21150 (epoch 0.790), train_loss = 2.11868712, grad/param norm = 1.0254e-01, time/batch = 0.1423s	
335/21150 (epoch 0.792), train_loss = 2.14552630, grad/param norm = 9.8807e-02, time/batch = 0.1408s	
336/21150 (epoch 0.794), train_loss = 2.15446474, grad/param norm = 1.2785e-01, time/batch = 0.1427s	
337/21150 (epoch 0.797), train_loss = 2.20670521, grad/param norm = 1.8011e-01, time/batch = 0.1407s	
338/21150 (epoch 0.799), train_loss = 2.20562408, grad/param norm = 1.9906e-01, time/batch = 0.1403s	
339/21150 (epoch 0.801), train_loss = 2.26979282, grad/param norm = 1.8157e-01, time/batch = 0.1400s	
340/21150 (epoch 0.804), train_loss = 2.15661001, grad/param norm = 1.5030e-01, time/batch = 0.1409s	
341/21150 (epoch 0.806), train_loss = 2.18476011, grad/param norm = 1.2117e-01, time/batch = 0.1428s	
342/21150 (epoch 0.809), train_loss = 2.12671275, grad/param norm = 1.1744e-01, time/batch = 0.1433s	
343/21150 (epoch 0.811), train_loss = 2.16755765, grad/param norm = 1.3642e-01, time/batch = 0.1397s	
344/21150 (epoch 0.813), train_loss = 2.16899791, grad/param norm = 1.4279e-01, time/batch = 0.1443s	
345/21150 (epoch 0.816), train_loss = 2.09879229, grad/param norm = 1.3446e-01, time/batch = 0.1411s	
346/21150 (epoch 0.818), train_loss = 2.18479888, grad/param norm = 1.1198e-01, time/batch = 0.1393s	
347/21150 (epoch 0.820), train_loss = 2.12873736, grad/param norm = 9.2260e-02, time/batch = 0.1407s	
348/21150 (epoch 0.823), train_loss = 2.16625535, grad/param norm = 1.0162e-01, time/batch = 0.1418s	
349/21150 (epoch 0.825), train_loss = 2.10370052, grad/param norm = 1.2458e-01, time/batch = 0.1410s	
350/21150 (epoch 0.827), train_loss = 2.19160809, grad/param norm = 1.2348e-01, time/batch = 0.1401s	
351/21150 (epoch 0.830), train_loss = 2.16092487, grad/param norm = 1.1468e-01, time/batch = 0.1409s	
352/21150 (epoch 0.832), train_loss = 2.14890327, grad/param norm = 1.1948e-01, time/batch = 0.1405s	
353/21150 (epoch 0.835), train_loss = 2.10287824, grad/param norm = 1.1829e-01, time/batch = 0.1436s	
354/21150 (epoch 0.837), train_loss = 2.06836078, grad/param norm = 1.1811e-01, time/batch = 0.1422s	
355/21150 (epoch 0.839), train_loss = 2.07733477, grad/param norm = 1.1238e-01, time/batch = 0.1404s	
356/21150 (epoch 0.842), train_loss = 2.13080562, grad/param norm = 1.1518e-01, time/batch = 0.1401s	
357/21150 (epoch 0.844), train_loss = 2.14860500, grad/param norm = 1.3457e-01, time/batch = 0.1396s	
358/21150 (epoch 0.846), train_loss = 2.16853080, grad/param norm = 1.5365e-01, time/batch = 0.1401s	
359/21150 (epoch 0.849), train_loss = 2.12498715, grad/param norm = 1.4471e-01, time/batch = 0.1427s	
360/21150 (epoch 0.851), train_loss = 2.08868079, grad/param norm = 1.2653e-01, time/batch = 0.1410s	
361/21150 (epoch 0.853), train_loss = 2.11365144, grad/param norm = 1.0194e-01, time/batch = 0.1411s	
362/21150 (epoch 0.856), train_loss = 2.07903497, grad/param norm = 1.2409e-01, time/batch = 0.1418s	
363/21150 (epoch 0.858), train_loss = 2.13217790, grad/param norm = 1.5846e-01, time/batch = 0.1398s	
364/21150 (epoch 0.861), train_loss = 2.15780280, grad/param norm = 1.5833e-01, time/batch = 0.1413s	
365/21150 (epoch 0.863), train_loss = 2.11530009, grad/param norm = 1.4393e-01, time/batch = 0.1428s	
366/21150 (epoch 0.865), train_loss = 2.14246686, grad/param norm = 1.2626e-01, time/batch = 0.1416s	
367/21150 (epoch 0.868), train_loss = 2.12020221, grad/param norm = 1.1930e-01, time/batch = 0.1403s	
368/21150 (epoch 0.870), train_loss = 2.08678391, grad/param norm = 1.1981e-01, time/batch = 0.1408s	
369/21150 (epoch 0.872), train_loss = 2.10745998, grad/param norm = 1.1769e-01, time/batch = 0.1393s	
370/21150 (epoch 0.875), train_loss = 2.10638735, grad/param norm = 1.3452e-01, time/batch = 0.1402s	
371/21150 (epoch 0.877), train_loss = 2.23355758, grad/param norm = 1.3806e-01, time/batch = 0.1421s	
372/21150 (epoch 0.879), train_loss = 2.10996803, grad/param norm = 1.2090e-01, time/batch = 0.1402s	
373/21150 (epoch 0.882), train_loss = 2.13464913, grad/param norm = 1.0718e-01, time/batch = 0.1398s	
374/21150 (epoch 0.884), train_loss = 2.11755252, grad/param norm = 9.9192e-02, time/batch = 0.1412s	
375/21150 (epoch 0.887), train_loss = 2.05979752, grad/param norm = 9.4991e-02, time/batch = 0.1396s	
376/21150 (epoch 0.889), train_loss = 2.12908745, grad/param norm = 1.0781e-01, time/batch = 0.1426s	
377/21150 (epoch 0.891), train_loss = 2.12228191, grad/param norm = 1.1834e-01, time/batch = 0.1402s	
378/21150 (epoch 0.894), train_loss = 2.06790005, grad/param norm = 1.1103e-01, time/batch = 0.1396s	
379/21150 (epoch 0.896), train_loss = 2.09368139, grad/param norm = 1.1205e-01, time/batch = 0.1409s	
380/21150 (epoch 0.898), train_loss = 2.12086255, grad/param norm = 1.1769e-01, time/batch = 0.1398s	
381/21150 (epoch 0.901), train_loss = 2.10923451, grad/param norm = 1.0530e-01, time/batch = 0.1407s	
382/21150 (epoch 0.903), train_loss = 2.08961010, grad/param norm = 1.0750e-01, time/batch = 0.1431s	
383/21150 (epoch 0.905), train_loss = 2.11360474, grad/param norm = 1.1359e-01, time/batch = 0.1402s	
384/21150 (epoch 0.908), train_loss = 2.13591939, grad/param norm = 1.1494e-01, time/batch = 0.1396s	
385/21150 (epoch 0.910), train_loss = 2.06031453, grad/param norm = 9.5874e-02, time/batch = 0.1410s	
386/21150 (epoch 0.913), train_loss = 2.12273369, grad/param norm = 1.0098e-01, time/batch = 0.1401s	
387/21150 (epoch 0.915), train_loss = 2.08849655, grad/param norm = 1.0996e-01, time/batch = 0.1403s	
388/21150 (epoch 0.917), train_loss = 2.07281846, grad/param norm = 1.0286e-01, time/batch = 0.1413s	
389/21150 (epoch 0.920), train_loss = 2.10937159, grad/param norm = 9.8781e-02, time/batch = 0.1404s	
390/21150 (epoch 0.922), train_loss = 2.07029974, grad/param norm = 1.1978e-01, time/batch = 0.1405s	
391/21150 (epoch 0.924), train_loss = 2.08973042, grad/param norm = 1.5862e-01, time/batch = 0.1431s	
392/21150 (epoch 0.927), train_loss = 2.16773806, grad/param norm = 1.5172e-01, time/batch = 0.1397s	
393/21150 (epoch 0.929), train_loss = 2.12887667, grad/param norm = 1.2817e-01, time/batch = 0.1400s	
394/21150 (epoch 0.931), train_loss = 2.09974296, grad/param norm = 1.1299e-01, time/batch = 0.1425s	
395/21150 (epoch 0.934), train_loss = 2.06060012, grad/param norm = 1.1563e-01, time/batch = 0.1398s	
396/21150 (epoch 0.936), train_loss = 2.12704199, grad/param norm = 1.4281e-01, time/batch = 0.1393s	
397/21150 (epoch 0.939), train_loss = 2.05751843, grad/param norm = 1.0822e-01, time/batch = 0.1400s	
398/21150 (epoch 0.941), train_loss = 2.01932805, grad/param norm = 9.3552e-02, time/batch = 0.1398s	
399/21150 (epoch 0.943), train_loss = 2.04210637, grad/param norm = 9.0603e-02, time/batch = 0.1405s	
400/21150 (epoch 0.946), train_loss = 1.99606983, grad/param norm = 8.0489e-02, time/batch = 0.1409s	
401/21150 (epoch 0.948), train_loss = 2.07624453, grad/param norm = 8.2223e-02, time/batch = 0.1405s	
402/21150 (epoch 0.950), train_loss = 2.04483000, grad/param norm = 9.5505e-02, time/batch = 0.1391s	
403/21150 (epoch 0.953), train_loss = 2.07214658, grad/param norm = 1.0126e-01, time/batch = 0.1394s	
404/21150 (epoch 0.955), train_loss = 2.07414118, grad/param norm = 1.0422e-01, time/batch = 0.1407s	
405/21150 (epoch 0.957), train_loss = 2.09235513, grad/param norm = 1.2034e-01, time/batch = 0.1423s	
406/21150 (epoch 0.960), train_loss = 2.09686954, grad/param norm = 1.1900e-01, time/batch = 0.1405s	
407/21150 (epoch 0.962), train_loss = 2.10048979, grad/param norm = 9.8544e-02, time/batch = 0.1404s	
408/21150 (epoch 0.965), train_loss = 2.00903592, grad/param norm = 9.0648e-02, time/batch = 0.1410s	
409/21150 (epoch 0.967), train_loss = 2.09726432, grad/param norm = 9.1085e-02, time/batch = 0.1393s	
410/21150 (epoch 0.969), train_loss = 2.05323709, grad/param norm = 9.6571e-02, time/batch = 0.1428s	
411/21150 (epoch 0.972), train_loss = 2.09338655, grad/param norm = 1.0524e-01, time/batch = 0.1439s	
412/21150 (epoch 0.974), train_loss = 2.03722821, grad/param norm = 1.2820e-01, time/batch = 0.1403s	
413/21150 (epoch 0.976), train_loss = 2.11985367, grad/param norm = 1.8472e-01, time/batch = 0.1394s	
414/21150 (epoch 0.979), train_loss = 2.09514996, grad/param norm = 1.6256e-01, time/batch = 0.1392s	
415/21150 (epoch 0.981), train_loss = 2.05144872, grad/param norm = 1.1219e-01, time/batch = 0.1400s	
416/21150 (epoch 0.983), train_loss = 2.05403870, grad/param norm = 1.0247e-01, time/batch = 0.1406s	
417/21150 (epoch 0.986), train_loss = 2.05292969, grad/param norm = 9.9069e-02, time/batch = 0.1401s	
418/21150 (epoch 0.988), train_loss = 2.00895456, grad/param norm = 9.0494e-02, time/batch = 0.1423s	
419/21150 (epoch 0.991), train_loss = 2.03133175, grad/param norm = 9.3767e-02, time/batch = 0.1405s	
420/21150 (epoch 0.993), train_loss = 2.03981775, grad/param norm = 8.9059e-02, time/batch = 0.1418s	
421/21150 (epoch 0.995), train_loss = 2.03473871, grad/param norm = 9.1903e-02, time/batch = 0.1421s	
422/21150 (epoch 0.998), train_loss = 2.05316949, grad/param norm = 1.0499e-01, time/batch = 0.1403s	
423/21150 (epoch 1.000), train_loss = 2.07173086, grad/param norm = 9.7707e-02, time/batch = 0.1427s	
424/21150 (epoch 1.002), train_loss = 2.13733232, grad/param norm = 9.8115e-02, time/batch = 0.1408s	
425/21150 (epoch 1.005), train_loss = 2.04417999, grad/param norm = 9.9125e-02, time/batch = 0.1401s	
426/21150 (epoch 1.007), train_loss = 1.99291770, grad/param norm = 9.7287e-02, time/batch = 0.1427s	
427/21150 (epoch 1.009), train_loss = 2.01940262, grad/param norm = 9.8450e-02, time/batch = 0.1421s	
428/21150 (epoch 1.012), train_loss = 2.06061983, grad/param norm = 9.1523e-02, time/batch = 0.1421s	
429/21150 (epoch 1.014), train_loss = 2.05452946, grad/param norm = 1.0966e-01, time/batch = 0.1400s	
430/21150 (epoch 1.017), train_loss = 2.07766850, grad/param norm = 1.2068e-01, time/batch = 0.1402s	
431/21150 (epoch 1.019), train_loss = 2.07375040, grad/param norm = 1.0500e-01, time/batch = 0.1409s	
432/21150 (epoch 1.021), train_loss = 2.00094739, grad/param norm = 1.0267e-01, time/batch = 0.1410s	
433/21150 (epoch 1.024), train_loss = 1.94364502, grad/param norm = 9.9533e-02, time/batch = 0.1413s	
434/21150 (epoch 1.026), train_loss = 2.06528356, grad/param norm = 9.3750e-02, time/batch = 0.1419s	
435/21150 (epoch 1.028), train_loss = 2.00327265, grad/param norm = 8.9911e-02, time/batch = 0.1432s	
436/21150 (epoch 1.031), train_loss = 1.99993644, grad/param norm = 8.9617e-02, time/batch = 0.1391s	
437/21150 (epoch 1.033), train_loss = 1.98333511, grad/param norm = 9.6023e-02, time/batch = 0.1402s	
438/21150 (epoch 1.035), train_loss = 1.99369885, grad/param norm = 1.1962e-01, time/batch = 0.1408s	
439/21150 (epoch 1.038), train_loss = 1.98869764, grad/param norm = 1.4918e-01, time/batch = 0.1402s	
440/21150 (epoch 1.040), train_loss = 2.10606182, grad/param norm = 1.5668e-01, time/batch = 0.1432s	
441/21150 (epoch 1.043), train_loss = 2.01714798, grad/param norm = 1.2002e-01, time/batch = 0.1417s	
442/21150 (epoch 1.045), train_loss = 1.96295890, grad/param norm = 9.2801e-02, time/batch = 0.1413s	
443/21150 (epoch 1.047), train_loss = 1.95956667, grad/param norm = 8.8621e-02, time/batch = 0.1406s	
